source_doc,source_section,source_is_api,source_title,source_h_path,target_doc,target_section,target_is_api,target_title,target_h_path,similarity,pair_kind,shared_concepts,shared_platforms,shared_apis,gates,would_pass_gate
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetExpressionEvaluator1134429,GetExpressionEvaluator1134429::1,True,GetExpressionEvaluator1134429,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetEvaluatorContextDescriptor1134428,GetEvaluatorContextDescriptor1134428::1,True,GetEvaluatorContextDescriptor1134428,,0.8355,api→api,,,,high_similarity_fallback,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,0.9879,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::1,True,C#,,0.8815,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::1,True,C#,,0.8789,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::1,True,C#,,0.8772,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::1,True,C#,,0.8752,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11136456,GetObjects``11136456::1,True,GetObjects``11136456,,0.8718,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1136455,GetObjects1136455::1,True,GetObjects1136455,,0.8647,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11136458,GetObjects``11136458::1,True,GetObjects``11136458,,0.8605,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::1,True,C#,,0.857,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1136454,GetObjects1136454::1,True,GetObjects1136454,,0.8551,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,0.9889,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,0.9886,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,0.9788,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,0.9739,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,0.9734,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::2,True,C#,,0.8691,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::2,True,C#,,0.8603,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::2,True,C#,,0.856,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::2,True,C#,,0.7451,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateCollection1136431,CreateCollection1136431::1,True,CreateCollection1136431,,0.724,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,0.9886,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,0.9877,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,0.9874,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,0.986,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,0.9845,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::2,True,C#,,0.8734,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::2,True,C#,,0.8721,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::2,True,C#,,0.8687,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::2,True,C#,,0.7389,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1163708,GetObjects1163708::1,True,C#,,0.9898,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::1,True,C#,,0.9583,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::1,True,C#,,0.9416,api→api,"Action Types, Actions, Criteria, Parametrized Action, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/GetObjects,GetObjects::1,True,GetObjects,,0.9082,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11136456,GetObjects``11136456::1,True,GetObjects``11136456,,0.8915,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CreateCollection1137131,CreateCollection1137131::1,True,CreateCollection1137131,,0.8888,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateCollection1137116,CreateCollection1137116::1,True,CreateCollection1137116,,0.8877,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1136454,GetObjects1136454::1,True,GetObjects1136454,,0.8858,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::1,True,C#,,0.8846,api→api,"Action Types, Actions, Criteria, Parametrized Action, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/GetObjects``1,GetObjects``1::1,True,GetObjects``1,,0.8796,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,0.9893,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,0.9874,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,0.9808,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,0.9739,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,0.9729,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::2,True,C#,,0.8773,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::2,True,C#,,0.8723,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::2,True,C#,,0.85,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::2,True,C#,,0.7506,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,C#,,0.9879,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::1,True,C#,,0.8967,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::1,True,C#,,0.8942,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::1,True,C#,,0.8931,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11136456,GetObjects``11136456::1,True,GetObjects``11136456,,0.8803,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::1,True,C#,,0.8761,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11136458,GetObjects``11136458::1,True,GetObjects``11136458,,0.86,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1136455,GetObjects1136455::1,True,GetObjects1136455,,0.8586,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::1,True,C#,,0.8572,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,C#,,0.8514,api→api,"Action Types, Actions, Criteria, Parametrized Action",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,0.9889,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,0.9877,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,0.986,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,0.9788,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,0.9729,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::2,True,C#,,0.8725,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::2,True,C#,,0.8709,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::2,True,C#,,0.8658,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateCollection1136431,CreateCollection1136431::1,True,CreateCollection1136431,,0.7372,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::2,True,C#,,0.7344,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,0.9887,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,0.9877,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,0.9877,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,0.9808,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,0.9788,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::2,True,C#,,0.8751,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::2,True,C#,,0.8735,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::2,True,C#,,0.8699,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::2,True,C#,,0.732,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateCollection1136431,CreateCollection1136431::1,True,CreateCollection1136431,,0.7249,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,C#,,0.9893,api→api,"Criteria, XPO",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,C#,,0.9887,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,C#,,0.9845,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,C#,,0.9788,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,C#,,0.9734,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::2,True,C#,,0.8609,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::2,True,C#,,0.8578,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::2,True,C#,,0.847,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,C#,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::2,True,C#,,0.7531,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,0.9857,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,0.8666,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1,FindObjectAsync``1::1,True,FindObjectAsync``1,,0.8547,api→api,"Business Object, Criteria",,,concept_overlap,True
